name,max_supply,href
reflexer-ungovernance-token,1000000.0,https://www.coingecko.com/en/coins/reflexer-ungovernance-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
stake-dao,100000000.0,https://www.coingecko.com/en/coins/stake-dao/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
ispolink,NIF,https://www.coingecko.com/en/coins/ispolink/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
non-fungible-yearn,NIF,https://www.coingecko.com/en/coins/non-fungible-yearn/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
dogecoin,NIF,https://www.coingecko.com/en/coins/dogecoin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
aergo,500000000.0,https://www.coingecko.com/en/coins/aergo/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
maticpad,NIF,https://www.coingecko.com/en/coins/maticpad/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
aidcoin,NIF,https://www.coingecko.com/en/coins/aidcoin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
e1337,10000000.0,https://www.coingecko.com/en/coins/e1337/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
datarius-credit,NIF,https://www.coingecko.com/en/coins/datarius-credit/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
vikkytoken,NIF,https://www.coingecko.com/en/coins/vikkytoken/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
swarm-network,NIF,https://www.coingecko.com/en/coins/swarm-network/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
longdrink-finance,2000000.0,https://www.coingecko.com/en/coins/longdrink-finance/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
less-network,NIF,https://www.coingecko.com/en/coins/less-network/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
novara-calcio-fan-token,NIF,https://www.coingecko.com/en/coins/novara-calcio-fan-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
foundrydao-logistics,NIF,https://www.coingecko.com/en/coins/foundrydao-logistics/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
energy-ledger,NIF,https://www.coingecko.com/en/coins/energy-ledger/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
sakura,1000000000.0,https://www.coingecko.com/en/coins/sakura/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
membrana-platform,NIF,https://www.coingecko.com/en/coins/membrana-platform/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
gridzone-io,28000000.0,https://www.coingecko.com/en/coins/gridzone-io/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
ipchain,NIF,https://www.coingecko.com/en/coins/ipchain/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
polaris,infinite,https://www.coingecko.com/en/coins/polaris/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
crusaders-of-crypto,1000000000000000.0,https://www.coingecko.com/en/coins/crusaders-of-crypto/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
alt-estate-token,NIF,https://www.coingecko.com/en/coins/alt-estate-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
unido,115000000.0,https://www.coingecko.com/en/coins/unido/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
playdapp,NIF,https://www.coingecko.com/en/coins/playdapp/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
cortex,NIF,https://www.coingecko.com/en/coins/cortex/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
akash-network,388539008.0,https://www.coingecko.com/en/coins/akash-network/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
groestlcoin,NIF,https://www.coingecko.com/en/coins/groestlcoin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
deathroad,1000000000.0,https://www.coingecko.com/en/coins/deathroad/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
grimtoken,10000000.0,https://www.coingecko.com/en/coins/grimtoken/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
terra-usd,NIF,https://www.coingecko.com/en/coins/terra-usd/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
saber,10000000000.0,https://www.coingecko.com/en/coins/saber/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
pax-gold,NIF,https://www.coingecko.com/en/coins/pax-gold/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
yearn-finance-bit,NIF,https://www.coingecko.com/en/coins/yearn-finance-bit/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
nodeseeds,NIF,https://www.coingecko.com/en/coins/nodeseeds/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
latoken,NIF,https://www.coingecko.com/en/coins/latoken/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
herocoin,NIF,https://www.coingecko.com/en/coins/herocoin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
zilla,NIF,https://www.coingecko.com/en/coins/zilla/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
edenchain,NIF,https://www.coingecko.com/en/coins/edenchain/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
mintme-com-coin,NIF,https://www.coingecko.com/en/coins/mintme-com-coin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
winklink,NIF,https://www.coingecko.com/en/coins/winklink/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
istanbul-basaksehir-fan-token,NIF,https://www.coingecko.com/en/coins/istanbul-basaksehir-fan-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
lyra,NIF,https://www.coingecko.com/en/coins/lyra/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
b-protocol,10000000.0,https://www.coingecko.com/en/coins/b-protocol/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
stakewise,1000000000.0,https://www.coingecko.com/en/coins/stakewise/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
linka,NIF,https://www.coingecko.com/en/coins/linka/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
tokamak-network,NIF,https://www.coingecko.com/en/coins/tokamak-network/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
kryll,NIF,https://www.coingecko.com/en/coins/kryll/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
waifu-token,NIF,https://www.coingecko.com/en/coins/waifu-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
skull,NIF,https://www.coingecko.com/en/coins/skull/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
my-farm-pet,1000000.0,https://www.coingecko.com/en/coins/my-farm-pet/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
alien-worlds,10000000000.0,https://www.coingecko.com/en/coins/alien-worlds/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
chi-gastoken-bsc,NIF,https://www.coingecko.com/en/coins/chi-gastoken-bsc/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
dfi-money,40000.0,https://www.coingecko.com/en/coins/dfi-money/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
unicly-genesis-collection,1000000.0,https://www.coingecko.com/en/coins/unicly-genesis-collection/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
mobius,NIF,https://www.coingecko.com/en/coins/mobius/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
adshares,NIF,https://www.coingecko.com/en/coins/adshares/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
kiwi-token,NIF,https://www.coingecko.com/en/coins/kiwi-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
pussy-financial,NIF,https://www.coingecko.com/en/coins/pussy-financial/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
mochimo,NIF,https://www.coingecko.com/en/coins/mochimo/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
waultswap-polygon,NIF,https://www.coingecko.com/en/coins/waultswap-polygon/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
leverj-gluon,NIF,https://www.coingecko.com/en/coins/leverj-gluon/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
dark-magic,4000000.0,https://www.coingecko.com/en/coins/dark-magic/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
tokpie,100000000.0,https://www.coingecko.com/en/coins/tokpie/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
gerowallet,500000000.0,https://www.coingecko.com/en/coins/gerowallet/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
hurify,NIF,https://www.coingecko.com/en/coins/hurify/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
swapdex,1000000000.0,https://www.coingecko.com/en/coins/swapdex/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
crowd-machine,NIF,https://www.coingecko.com/en/coins/crowd-machine/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
layer-1-quality-index,NIF,https://www.coingecko.com/en/coins/layer-1-quality-index/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
mirrored-amazon,NIF,https://www.coingecko.com/en/coins/mirrored-amazon/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
graft-blockchain,NIF,https://www.coingecko.com/en/coins/graft-blockchain/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
bytom,NIF,https://www.coingecko.com/en/coins/bytom/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
mirrored-facebook,NIF,https://www.coingecko.com/en/coins/mirrored-facebook/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
guppy,NIF,https://www.coingecko.com/en/coins/guppy/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
safe-shield,1000000000000000.0,https://www.coingecko.com/en/coins/safe-shield/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
fetch-ai,NIF,https://www.coingecko.com/en/coins/fetch-ai/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
stormx,NIF,https://www.coingecko.com/en/coins/stormx/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
moonai,NIF,https://www.coingecko.com/en/coins/moonai/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
blackhat-coin,NIF,https://www.coingecko.com/en/coins/blackhat-coin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
helmet-insure,NIF,https://www.coingecko.com/en/coins/helmet-insure/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
holo,NIF,https://www.coingecko.com/en/coins/holo/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
non-fungible-toke,420000000.0,https://www.coingecko.com/en/coins/non-fungible-toke/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
internxt,NIF,https://www.coingecko.com/en/coins/internxt/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
bgogo-token,NIF,https://www.coingecko.com/en/coins/bgogo-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
wabi,NIF,https://www.coingecko.com/en/coins/wabi/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
hotbit-token,NIF,https://www.coingecko.com/en/coins/hotbit-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
oreo-defi-finance,NIF,https://www.coingecko.com/en/coins/oreo-defi-finance/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
knoxfs,NIF,https://www.coingecko.com/en/coins/knoxfs/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
hydro,NIF,https://www.coingecko.com/en/coins/hydro/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
open-monetary-system,5252710.0,https://www.coingecko.com/en/coins/open-monetary-system/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
dsla-protocol,NIF,https://www.coingecko.com/en/coins/dsla-protocol/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
litentry,NIF,https://www.coingecko.com/en/coins/litentry/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
moonpirate,NIF,https://www.coingecko.com/en/coins/moonpirate/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
hermez-network,98909212.0,https://www.coingecko.com/en/coins/hermez-network/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
robust-token,100000.0,https://www.coingecko.com/en/coins/robust-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
bitcoin-unicorn,NIF,https://www.coingecko.com/en/coins/bitcoin-unicorn/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
uptoken,NIF,https://www.coingecko.com/en/coins/uptoken/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
moonstarter,200000000.0,https://www.coingecko.com/en/coins/moonstarter/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
modefi,22000000.0,https://www.coingecko.com/en/coins/modefi/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
abcc-token,NIF,https://www.coingecko.com/en/coins/abcc-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
ac-milan-fan-token,NIF,https://www.coingecko.com/en/coins/ac-milan-fan-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
convergence,NIF,https://www.coingecko.com/en/coins/convergence/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
nftmall,NIF,https://www.coingecko.com/en/coins/nftmall/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
eos,NIF,https://www.coingecko.com/en/coins/eos/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
oin-finance,NIF,https://www.coingecko.com/en/coins/oin-finance/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
plex,NIF,https://www.coingecko.com/en/coins/plex/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
beverage,NIF,https://www.coingecko.com/en/coins/beverage/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
uniswap,1000000000.0,https://www.coingecko.com/en/coins/uniswap/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
suterusu,10000000000.0,https://www.coingecko.com/en/coins/suterusu/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
function-x,1893022625.0,https://www.coingecko.com/en/coins/function-x/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
swiftcash,NIF,https://www.coingecko.com/en/coins/swiftcash/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
neutrino-usd,NIF,https://www.coingecko.com/en/coins/neutrino-usd/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
reserve-rights-token,100000000000.0,https://www.coingecko.com/en/coins/reserve-rights-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
inverse-finance,100000.0,https://www.coingecko.com/en/coins/inverse-finance/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
gsenetwork,NIF,https://www.coingecko.com/en/coins/gsenetwork/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
bigshortbets,100000000.0,https://www.coingecko.com/en/coins/bigshortbets/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
bilira,NIF,https://www.coingecko.com/en/coins/bilira/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
motacoin,NIF,https://www.coingecko.com/en/coins/motacoin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
believer,NIF,https://www.coingecko.com/en/coins/believer/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
bytz,NIF,https://www.coingecko.com/en/coins/bytz/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
stackos,1000000000.0,https://www.coingecko.com/en/coins/stackos/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
moonriver,10113879.0,https://www.coingecko.com/en/coins/moonriver/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
oracle-top-5-index,22842.0,https://www.coingecko.com/en/coins/oracle-top-5-index/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
rich-quack,1e+17,https://www.coingecko.com/en/coins/rich-quack/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
gemini-dollar,NIF,https://www.coingecko.com/en/coins/gemini-dollar/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
bscex,9870138.0,https://www.coingecko.com/en/coins/bscex/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
crowny-token,NIF,https://www.coingecko.com/en/coins/crowny-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
